Year,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2012,S12000005,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,32.55
2012,S12000005,,65-74 years,,Female,,Stroke,0,,0,,0
2012,S12000005,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,20.73
2012,S12000005,,under75 years,d,All,d,Stroke,,c,,c,12.76
2012,S12000005,,under75 years,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,22.41
2012,S12000005,,under75 years,d,Male,,Stroke,,c,,c,14
2012,S12000005,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,19.06
2012,S12000005,,under75 years,d,Female,,Stroke,,c,,c,11.52
2012,S12000005,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,859.49
2012,S12000005,,75plus years,,All,d,Stroke,,c,,c,780.78
2012,S12000005,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,867.29
2012,S12000005,,75plus years,,Male,,Stroke,,c,,c,805.28
2012,S12000005,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000005,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,851.69
2012,S12000005,,75plus years,,Female,,Stroke,,c,,c,756.27
2012,S12000005,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,All,d,All,d,Cerebrovascular Disease,175,,116.02,,106.27
2012,S12000006,,All,d,All,d,Stroke,95,,62.98,,57.65
2012,S12000006,,All,d,All,d,Subarachnoid Haemorrhage,6,,3.98,,3.38
2012,S12000006,,All,d,Male,,Cerebrovascular Disease,71,,96.98,,108.75
2012,S12000006,,All,d,Male,,Stroke,38,,51.9,,57.96
2012,S12000006,,All,d,Male,,Subarachnoid Haemorrhage,1,,1.37,,1.25
2012,S12000006,,All,d,Female,,Cerebrovascular Disease,104,,133.97,,103.8
2012,S12000006,,All,d,Female,,Stroke,57,,73.43,,57.33
2012,S12000006,,All,d,Female,,Subarachnoid Haemorrhage,5,,6.44,,5.51
2012,S12000006,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2012,S12000006,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000006,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000006,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000006,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000006,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000006,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,23.98
2012,S12000006,,45-64 years,,All,d,Stroke,,c,,c,10.99
2012,S12000006,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,10.66
2012,S12000006,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,26.88
2012,S12000006,,45-64 years,,Male,,Stroke,,c,,c,17.48
2012,S12000006,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,4.73
2012,S12000006,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,21.09
2012,S12000006,,45-64 years,,Female,,Stroke,,c,,c,4.49
2012,S12000006,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,16.6
2012,S12000006,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,89.69
2012,S12000006,,65-74 years,,All,d,Stroke,,c,,c,43.57
2012,S12000006,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,114.46
2012,S12000006,,65-74 years,,Male,,Stroke,,c,,c,22.21
2012,S12000006,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,64.92
2012,S12000006,,65-74 years,,Female,,Stroke,,c,,c,64.92
2012,S12000006,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,17.33
2012,S12000006,,under75 years,d,All,d,Stroke,,c,,c,8.23
2012,S12000006,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.1
2012,S12000006,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,21.03
2012,S12000006,,under75 years,d,Male,,Stroke,,c,,c,7.65
2012,S12000006,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,1.38
2012,S12000006,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,13.63
2012,S12000006,,under75 years,d,Female,,Stroke,,c,,c,8.8
2012,S12000006,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,4.83
2012,S12000006,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,1005.56
2012,S12000006,,75plus years,,All,d,Stroke,,c,,c,557.34
2012,S12000006,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,6.16
2012,S12000006,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,995.66
2012,S12000006,,75plus years,,Male,,Stroke,,c,,c,566.64
2012,S12000006,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000006,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,1015.47
2012,S12000006,,75plus years,,Female,,Stroke,,c,,c,548.03
2012,S12000006,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,12.31
2012,S12000008,,All,d,All,d,Cerebrovascular Disease,94,,76.59,,85.61
2012,S12000008,,All,d,All,d,Stroke,48,,39.11,,42.71
2012,S12000008,,All,d,All,d,Subarachnoid Haemorrhage,2,,1.63,,2.21
2012,S12000008,,All,d,Male,,Cerebrovascular Disease,33,,55.52,,74.97
2012,S12000008,,All,d,Male,,Stroke,15,,25.24,,33.18
2012,S12000008,,All,d,Male,,Subarachnoid Haemorrhage,2,,3.36,,4.41
2012,S12000008,,All,d,Female,,Cerebrovascular Disease,61,,96.38,,96.24
2012,S12000008,,All,d,Female,,Stroke,33,,52.14,,52.24
2012,S12000008,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2012,S12000008,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000008,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000008,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000008,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000008,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000008,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,23.28
2012,S12000008,,45-64 years,,All,d,Stroke,,c,,c,20.17
2012,S12000008,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,3.11
2012,S12000008,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,29.59
2012,S12000008,,45-64 years,,Male,,Stroke,,c,,c,23.37
2012,S12000008,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,6.22
2012,S12000008,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,16.97
2012,S12000008,,45-64 years,,Female,,Stroke,,c,,c,16.97
2012,S12000008,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,95.88
2012,S12000008,,65-74 years,,All,d,Stroke,,c,,c,68.67
2012,S12000008,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,94.52
2012,S12000008,,65-74 years,,Male,,Stroke,,c,,c,56.71
2012,S12000008,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,97.23
2012,S12000008,,65-74 years,,Female,,Stroke,,c,,c,80.63
2012,S12000008,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,17.84
2012,S12000008,,under75 years,d,All,d,Stroke,,c,,c,13.8
2012,S12000008,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,0.91
2012,S12000008,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,19.52
2012,S12000008,,under75 years,d,Male,,Stroke,,c,,c,13.35
2012,S12000008,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,1.81
2012,S12000008,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,16.16
2012,S12000008,,under75 years,d,Female,,Stroke,,c,,c,14.25
2012,S12000008,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000008,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,770.81
2012,S12000008,,75plus years,,All,d,Stroke,,c,,c,335.06
2012,S12000008,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,15.38
2012,S12000008,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,635.65
2012,S12000008,,75plus years,,Male,,Stroke,,c,,c,233.66
2012,S12000008,,75plus years,,Male,,Subarachnoid Haemorrhage,,c,,c,30.75
2012,S12000008,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,905.97
2012,S12000008,,75plus years,,Female,,Stroke,,c,,c,436.45
2012,S12000008,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,All,d,All,d,Cerebrovascular Disease,66,,65.44,,64.39
2012,S12000010,,All,d,All,d,Stroke,37,,36.68,,35.12
2012,S12000010,,All,d,All,d,Subarachnoid Haemorrhage,2,,1.98,,1.65
2012,S12000010,,All,d,Male,,Cerebrovascular Disease,20,,41.38,,50.04
2012,S12000010,,All,d,Male,,Stroke,11,,22.76,,25.31
2012,S12000010,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,All,d,Female,,Cerebrovascular Disease,46,,87.57,,78.74
2012,S12000010,,All,d,Female,,Stroke,26,,49.5,,44.94
2012,S12000010,,All,d,Female,,Subarachnoid Haemorrhage,2,,3.81,,3.31
2012,S12000010,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,1.57
2012,S12000010,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000010,,0-44 years,,All,d,Subarachnoid Haemorrhage,,c,,c,1.57
2012,S12000010,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000010,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000010,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,0-44 years,,Female,,Cerebrovascular Disease,,c,,c,3.13
2012,S12000010,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000010,,0-44 years,,Female,,Subarachnoid Haemorrhage,,c,,c,3.13
2012,S12000010,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,14.25
2012,S12000010,,45-64 years,,All,d,Stroke,,c,,c,14.25
2012,S12000010,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,21.78
2012,S12000010,,45-64 years,,Male,,Stroke,,c,,c,21.78
2012,S12000010,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,6.71
2012,S12000010,,45-64 years,,Female,,Stroke,,c,,c,6.71
2012,S12000010,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,56.83
2012,S12000010,,65-74 years,,All,d,Stroke,,c,,c,23.41
2012,S12000010,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,93.65
2012,S12000010,,65-74 years,,Male,,Stroke,,c,,c,46.82
2012,S12000010,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,20.01
2012,S12000010,,65-74 years,,Female,,Stroke,0,,0,,0
2012,S12000010,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,11.64
2012,S12000010,,under75 years,d,All,d,Stroke,,c,,c,6.85
2012,S12000010,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,0.93
2012,S12000010,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,17.15
2012,S12000010,,under75 years,d,Male,,Stroke,,c,,c,11.75
2012,S12000010,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,6.12
2012,S12000010,,under75 years,d,Female,,Stroke,,c,,c,1.95
2012,S12000010,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,1.86
2012,S12000010,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,597.77
2012,S12000010,,75plus years,,All,d,Stroke,,c,,c,321
2012,S12000010,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,8.96
2012,S12000010,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,382.56
2012,S12000010,,75plus years,,Male,,Stroke,,c,,c,162.48
2012,S12000010,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000010,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,812.98
2012,S12000010,,75plus years,,Female,,Stroke,,c,,c,479.52
2012,S12000010,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,17.92
2012,S12000011,,All,d,All,d,Cerebrovascular Disease,72,,79.09,,80.11
2012,S12000011,,All,d,All,d,Stroke,40,,43.94,,43.58
2012,S12000011,,All,d,All,d,Subarachnoid Haemorrhage,3,,3.3,,2.8
2012,S12000011,,All,d,Male,,Cerebrovascular Disease,26,,59.95,,80.13
2012,S12000011,,All,d,Male,,Stroke,14,,32.28,,41.17
2012,S12000011,,All,d,Male,,Subarachnoid Haemorrhage,1,,2.31,,2.13
2012,S12000011,,All,d,Female,,Cerebrovascular Disease,46,,96.5,,80.09
2012,S12000011,,All,d,Female,,Stroke,26,,54.54,,46
2012,S12000011,,All,d,Female,,Subarachnoid Haemorrhage,2,,4.2,,3.47
2012,S12000011,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2012,S12000011,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000011,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000011,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000011,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000011,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000011,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,15.25
2012,S12000011,,45-64 years,,All,d,Stroke,,c,,c,7.7
2012,S12000011,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,7.56
2012,S12000011,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,8.04
2012,S12000011,,45-64 years,,Male,,Stroke,0,,0,,0
2012,S12000011,,45-64 years,,Male,,Subarachnoid Haemorrhage,,c,,c,8.04
2012,S12000011,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,22.46
2012,S12000011,,45-64 years,,Female,,Stroke,,c,,c,15.4
2012,S12000011,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,7.07
2012,S12000011,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,81.04
2012,S12000011,,65-74 years,,All,d,Stroke,,c,,c,59.49
2012,S12000011,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,77.1
2012,S12000011,,65-74 years,,Male,,Stroke,,c,,c,53.81
2012,S12000011,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,84.98
2012,S12000011,,65-74 years,,Female,,Stroke,,c,,c,65.18
2012,S12000011,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,13.79
2012,S12000011,,under75 years,d,All,d,Stroke,,c,,c,9.11
2012,S12000011,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,2.2
2012,S12000011,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,11.24
2012,S12000011,,under75 years,d,Male,,Stroke,,c,,c,6.21
2012,S12000011,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,2.34
2012,S12000011,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,16.35
2012,S12000011,,under75 years,d,Female,,Stroke,,c,,c,12
2012,S12000011,,under75 years,d,Female,,Subarachnoid Haemorrhage,,c,,c,2.06
2012,S12000011,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,750.66
2012,S12000011,,75plus years,,All,d,Stroke,,c,,c,392.18
2012,S12000011,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,8.9
2012,S12000011,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,776.68
2012,S12000011,,75plus years,,Male,,Stroke,,c,,c,394.65
2012,S12000011,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000011,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,724.64
2012,S12000011,,75plus years,,Female,,Stroke,,c,,c,389.72
2012,S12000011,,75plus years,,Female,,Subarachnoid Haemorrhage,,c,,c,17.79
2012,S12000013,,All,d,All,d,Cerebrovascular Disease,39,,141.51,,116.7
2012,S12000013,,All,d,All,d,Stroke,24,,87.08,,67.63
2012,S12000013,,All,d,All,d,Subarachnoid Haemorrhage,2,,7.26,,6.74
2012,S12000013,,All,d,Male,,Cerebrovascular Disease,19,,139.64,,134.48
2012,S12000013,,All,d,Male,,Stroke,9,,66.15,,61.16
2012,S12000013,,All,d,Male,,Subarachnoid Haemorrhage,2,,14.7,,13.49
2012,S12000013,,All,d,Female,,Cerebrovascular Disease,20,,143.33,,98.93
2012,S12000013,,All,d,Female,,Stroke,15,,107.5,,74.09
2012,S12000013,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2012,S12000013,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000013,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000013,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000013,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000013,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000013,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,33.2
2012,S12000013,,45-64 years,,All,d,Stroke,,c,,c,22.79
2012,S12000013,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,66.4
2012,S12000013,,45-64 years,,Male,,Stroke,,c,,c,45.59
2012,S12000013,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,45-64 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000013,,45-64 years,,Female,,Stroke,0,,0,,0
2012,S12000013,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,274.35
2012,S12000013,,65-74 years,,All,d,Stroke,,c,,c,212.82
2012,S12000013,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,28.69
2012,S12000013,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,369.16
2012,S12000013,,65-74 years,,Male,,Stroke,,c,,c,246.11
2012,S12000013,,65-74 years,,Male,,Subarachnoid Haemorrhage,,c,,c,57.37
2012,S12000013,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,179.53
2012,S12000013,,65-74 years,,Female,,Stroke,,c,,c,179.53
2012,S12000013,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,41.32
2012,S12000013,,under75 years,d,All,d,Stroke,,c,,c,31.19
2012,S12000013,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.31
2012,S12000013,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,61.93
2012,S12000013,,under75 years,d,Male,,Stroke,,c,,c,41.67
2012,S12000013,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,6.62
2012,S12000013,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,20.71
2012,S12000013,,under75 years,d,Female,,Stroke,,c,,c,20.71
2012,S12000013,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000013,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,878.89
2012,S12000013,,75plus years,,All,d,Stroke,,c,,c,436
2012,S12000013,,75plus years,,All,d,Subarachnoid Haemorrhage,,c,,c,41.46
2012,S12000013,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,868.05
2012,S12000013,,75plus years,,Male,,Stroke,,c,,c,258.24
2012,S12000013,,75plus years,,Male,,Subarachnoid Haemorrhage,,c,,c,82.92
2012,S12000013,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,889.72
2012,S12000013,,75plus years,,Female,,Stroke,,c,,c,613.76
2012,S12000013,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000014,,All,d,All,d,Cerebrovascular Disease,120,,76.53,,92.16
2012,S12000014,,All,d,All,d,Stroke,63,,40.18,,46.2
2012,S12000014,,All,d,All,d,Subarachnoid Haemorrhage,5,,3.19,,3.4
2012,S12000014,,All,d,Male,,Cerebrovascular Disease,38,,49.64,,78.85
2012,S12000014,,All,d,Male,,Stroke,19,,24.82,,36.31
2012,S12000014,,All,d,Male,,Subarachnoid Haemorrhage,1,,1.31,,1.71
2012,S12000014,,All,d,Female,,Cerebrovascular Disease,82,,102.19,,105.47
2012,S12000014,,All,d,Female,,Stroke,44,,54.83,,56.09
2012,S12000014,,All,d,Female,,Subarachnoid Haemorrhage,4,,4.98,,5.09
2012,S12000014,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2012,S12000014,,0-44 years,,All,d,Stroke,0,,0,,0
2012,S12000014,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000014,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2012,S12000014,,0-44 years,,Male,,Stroke,0,,0,,0
2012,S12000014,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000014,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2012,S12000014,,0-44 years,,Female,,Stroke,0,,0,,0
2012,S12000014,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000014,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,18.33
2012,S12000014,,45-64 years,,All,d,Stroke,,c,,c,9.41
2012,S12000014,,45-64 years,,All,d,Subarachnoid Haemorrhage,,c,,c,2.08
2012,S12000014,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,14.23
2012,S12000014,,45-64 years,,Male,,Stroke,,c,,c,14.23
2012,S12000014,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2012,S12000014,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,22.44
2012,S12000014,,45-64 years,,Female,,Stroke,,c,,c,4.59
2012,S12000014,,45-64 years,,Female,,Subarachnoid Haemorrhage,,c,,c,4.16
2012,S12000014,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,123.49
2012,S12000014,,65-74 years,,All,d,Stroke,,c,,c,35.18
2012,S12000014,,65-74 years,,All,d,Subarachnoid Haemorrhage,,c,,c,21.47
2012,S12000014,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,103.32
2012,S12000014,,65-74 years,,Male,,Stroke,,c,,c,58.04
2012,S12000014,,65-74 years,,Male,,Subarachnoid Haemorrhage,,c,,c,16.26
2012,S12000014,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,143.67
2012,S12000014,,65-74 years,,Female,,Stroke,,c,,c,12.32
2012,S12000014,,65-74 years,,Female,,Subarachnoid Haemorrhage,,c,,c,26.68
2012,S12000014,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,19.59
2012,S12000014,,under75 years,d,All,d,Stroke,,c,,c,6.8
2012,S12000014,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,3.08
2012,S12000014,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,16.07
