approx_year,healthboard_area_named,age_group,sex,diagnosis,number_of_discharges,crude_rate_discharge,easr_discharge,number_of_deaths,crude_rate_mortality,easr_mortality,hospitalstays,crude_rate_stays
2012,Forth Valley,65-74 years,Male,Cerebrovascular Disease,115,840.6432749300001,858.90152594,17,124.269,129.1397,NA,NA
2012,Forth Valley,65-74 years,Male,Stroke,48.5,354.53216373,364.98017526925,12,87.7193,92.7564,NA,NA
2012,Forth Valley,65-74 years,Male,Subarachnoid Haemorrhage,8,58.479532155,58.7229423975,1,7.309942,8.296001,NA,NA
2012,Forth Valley,65-74 years,Male,TIAs and related syndromes,18,131.5789473575,130.6400793375,NA,NA,NA,NA,NA
2012,Forth Valley,75plus years,All,Cerebrovascular Disease,379.5,1693.7427474874999,1747.2383564675,190,847.9871,872.7584,NA,NA
2012,Forth Valley,75plus years,All,Stroke,190.5,850.21869144675,884.62016245,123,548.9601,557.3504,NA,NA
2012,Forth Valley,75plus years,All,Subarachnoid Haemorrhage,4.5,20.083906095,18.9121405925,1,4.46309,3.424282,NA,NA
2012,Forth Valley,75plus years,All,TIAs and related syndromes,82.5,368.204945111,383.3796712485,NA,NA,NA,NA,NA
2012,Forth Valley,75plus years,Female,Cerebrovascular Disease,219,1630.799016855,1605.0934764375,129,960.6076,945.8988,NA,NA
2012,Forth Valley,75plus years,Female,Stroke,107.5,800.5063669,789.4278884749999,87,647.8517,639.1912,NA,NA
2012,Forth Valley,75plus years,Female,Subarachnoid Haemorrhage,3.5,26.06299799,26.364810685,1,7.446571,6.848565,NA,NA
2012,Forth Valley,75plus years,Female,TIAs and related syndromes,45,335.0956884385,327.825487847,NA,NA,NA,NA,NA
2012,Forth Valley,75plus years,Male,Cerebrovascular Disease,160.5,1787.902417425,1889.383236745,61,679.5143,799.6179,NA,NA
2012,Forth Valley,75plus years,Male,Stroke,83,924.5850506124999,979.8124364775,36,401.0248,475.5096,NA,NA
2012,Forth Valley,75plus years,Male,Subarachnoid Haemorrhage,1,11.139578925,11.459470505,0,0,0,NA,NA
2012,Forth Valley,75plus years,Male,TIAs and related syndromes,37.5,417.73420965,438.933854675,NA,NA,NA,NA,NA
2012,Forth Valley,All,All,Cerebrovascular Disease,824.5,275.6695309025,311.7776331325,238,79.57471,95.78034,NA,NA
2012,Forth Valley,All,All,Stroke,383,128.05510044574999,146.945285389,149,49.81778,59.72028,NA,NA
2012,Forth Valley,All,All,Subarachnoid Haemorrhage,69.5,23.2371526955,23.2319027615,6,2.006085,2.077775,NA,NA
2012,Forth Valley,All,All,TIAs and related syndromes,159,53.16125580325,60.7518946965,NA,NA,NA,NA,NA
2012,Forth Valley,All,Female,Cerebrovascular Disease,419,272.55577962499996,276.8487256375,157,102.1271,104.0687,NA,NA
2012,Forth Valley,All,Female,Stroke,196,127.49625967499999,130.1710045,98,63.74813,64.93861,NA,NA
2012,Forth Valley,All,Female,Subarachnoid Haemorrhage,44,28.6216093155,28.3208675805,5,3.252456,3.28447,NA,NA
2012,Forth Valley,All,Female,TIAs and related syndromes,80.5,52.3645352105,53.120055911,NA,NA,NA,NA,NA
2012,Forth Valley,All,Male,Cerebrovascular Disease,405.5,278.9625756525,346.7065406,81,55.72372,87.49195,NA,NA
2012,Forth Valley,All,Male,Stroke,187,128.64611999075,163.719566353,51,35.08531,54.50195,NA,NA
2012,Forth Valley,All,Male,Subarachnoid Haemorrhage,25.5,17.542652724,18.14293794225,1,0.687947,0.87108,NA,NA
2012,Forth Valley,All,Male,TIAs and related syndromes,78.5,54.0038525015,68.38373345925,NA,NA,NA,NA,NA
2012,Forth Valley,under75 years,All,Cerebrovascular Disease,445,160.8332971825,169.80899016499998,48,17.34831,18.93636,NA,NA
2012,Forth Valley,under75 years,All,Stroke,192.5,69.5739544,73.98842944825,26,9.397002,10.50412,NA,NA
2012,Forth Valley,under75 years,All,Subarachnoid Haemorrhage,65,23.49250408475,23.659131984,5,1.807116,1.944604,NA,NA
2012,Forth Valley,under75 years,All,TIAs and related syndromes,76.5,27.64887018975,28.843653057500003,NA,NA,NA,NA,NA
2012,Forth Valley,under75 years,Female,Cerebrovascular Disease,200,142.55065895500002,145.4838601975,28,19.95709,20.81082,NA,NA
2012,Forth Valley,under75 years,Female,Stroke,88.5,63.07866659,64.96977420500001,11,7.840286,8.144404,NA,NA
2012,Forth Valley,under75 years,Female,Subarachnoid Haemorrhage,40.5,28.86650843725,28.51432375475,4,2.851013,2.931977,NA,NA
2012,Forth Valley,under75 years,Female,TIAs and related syndromes,35.5,25.30274196225,25.951386831249998,NA,NA,NA,NA,NA
2012,Forth Valley,under75 years,Male,Cerebrovascular Disease,245,179.64115761000002,194.1341201075,20,14.66458,17.06191,NA,NA
2012,Forth Valley,under75 years,Male,Stroke,104,76.255838345,83.007084694,15,10.99844,12.86384,NA,NA
2012,Forth Valley,under75 years,Male,Subarachnoid Haemorrhage,24.5,17.96411576125,18.803940216,1,0.733229,0.957231,NA,NA
2012,Forth Valley,under75 years,Male,TIAs and related syndromes,41,30.06239780625,31.7359192835,NA,NA,NA,NA,NA
2012,Grampian,0-44 years,All,Cerebrovascular Disease,43,13.2735304185,13.4999854635,3,0.92606,0.901364,NA,NA
2012,Grampian,0-44 years,All,Stroke,15.5,4.784644686,4.8483199205,1,0.308687,0.316927,NA,NA
2012,Grampian,0-44 years,All,Subarachnoid Haemorrhage,14,4.321614555,4.44327295,1,0.308687,0.309423,NA,NA
2012,Grampian,0-44 years,All,TIAs and related syndromes,3.5,1.080403639,1.09090574675,NA,NA,NA,NA,NA
2012,Grampian,0-44 years,Female,Cerebrovascular Disease,21.5,13.465862476,13.240680502750001,2,1.252638,1.168874,NA,NA
2012,Grampian,0-44 years,Female,Stroke,7,4.3842342935,4.4008630545,0,0,0,NA,NA
2012,Grampian,0-44 years,Female,Subarachnoid Haemorrhage,9,5.636872664,5.49780731925,1,0.626319,0.618846,NA,NA
2012,Grampian,0-44 years,Female,TIAs and related syndromes,1.5,0.939478777,0.8938596875,NA,NA,NA,NA,NA
2012,Grampian,0-44 years,Male,Cerebrovascular Disease,21.5,13.086615130250001,13.75929042175,1,0.60868,0.633855,NA,NA
2012,Grampian,0-44 years,Male,Stroke,8.5,5.17377807525,5.29577678575,1,0.60868,0.633855,NA,NA
2012,Grampian,0-44 years,Male,Subarachnoid Haemorrhage,5,3.043398868,3.388738581,0,0,0,NA,NA
2012,Grampian,0-44 years,Male,TIAs and related syndromes,2,1.21735954725,1.287951806,NA,NA,NA,NA,NA
2012,Grampian,45-64 years,All,Cerebrovascular Disease,262.5,168.8982685525,170.20415903749998,40,25.73688,25.9449,NA,NA
2012,Grampian,45-64 years,All,Stroke,151,97.15671829525,97.7763308075,20,12.86844,13.08712,NA,NA
2012,Grampian,45-64 years,All,Subarachnoid Haemorrhage,67.5,43.4309833405,43.6298184245,12,7.721064,7.601797,NA,NA
2012,Grampian,45-64 years,All,TIAs and related syndromes,14,9.0079076545,9.17438262525,NA,NA,NA,NA,NA
2012,Grampian,45-64 years,Female,Cerebrovascular Disease,126.5,162.55252441,164.1147408525,18,23.13,23.26775,NA,NA
2012,Grampian,45-64 years,Female,Stroke,57,73.24501099325,73.76743711099999,7,8.995001,9.200141,NA,NA
2012,Grampian,45-64 years,Female,Subarachnoid Haemorrhage,48.5,62.32250935,62.663683292500004,7,8.995001,8.753635,NA,NA
2012,Grampian,45-64 years,Female,TIAs and related syndromes,8.5,10.9225016385,11.23691732025,NA,NA,NA,NA,NA
2012,Grampian,45-64 years,Male,Cerebrovascular Disease,136,175.26224904,176.2935772225,22,28.35125,28.62206,NA,NA
2012,Grampian,45-64 years,Male,Stroke,94,121.137142702,121.78522449625,13,16.75301,16.97411,NA,NA
2012,Grampian,45-64 years,Male,Subarachnoid Haemorrhage,19,24.485167145,24.595953559,5,6.443465,6.449958,NA,NA
2012,Grampian,45-64 years,Male,TIAs and related syndromes,5.5,7.08781154125,7.111847925,NA,NA,NA,NA,NA
2012,Grampian,65-74 years,All,Cerebrovascular Disease,307,596.60305496,622.841292975,60,116.5999,119.0399,NA,NA
2012,Grampian,65-74 years,All,Stroke,225,437.24979596325,455.3262256045,30,58.29997,58.93418,NA,NA
2012,Grampian,65-74 years,All,Subarachnoid Haemorrhage,13.5,26.234987757499997,28.65549671,8,15.54666,15.9419,NA,NA
2012,Grampian,65-74 years,All,TIAs and related syndromes,24,46.63997823575,47.60481239125,NA,NA,NA,NA,NA
2012,Grampian,65-74 years,Female,Cerebrovascular Disease,120,447.2438596975,460.847051405,36,134.1732,136.4151,NA,NA
2012,Grampian,65-74 years,Female,Stroke,92.5,344.7504752,357.0618054,20,74.54064,75.72604,NA,NA
2012,Grampian,65-74 years,Female,Subarachnoid Haemorrhage,5,18.635160822499998,18.525835815,5,18.63516,19.06674,NA,NA
2012,Grampian,65-74 years,Female,TIAs and related syndromes,10.5,39.133837725999996,40.1483245905,NA,NA,NA,NA,NA
2012,Grampian,65-74 years,Male,Cerebrovascular Disease,187,759.32919153,784.835534495,24,97.45401,101.6646,NA,NA
2012,Grampian,65-74 years,Male,Stroke,132.5,538.027368431,553.5906459089999,10,40.60584,42.14231,NA,NA
2012,Grampian,65-74 years,Male,Subarachnoid Haemorrhage,8.5,34.514963251,38.785157604,3,12.18175,12.81706,NA,NA
2012,Grampian,65-74 years,Male,TIAs and related syndromes,13.5,54.8178828055,55.061300197,NA,NA,NA,NA,NA
2012,Grampian,75plus years,All,Cerebrovascular Disease,628.5,1476.3918250125,1516.764914755,378,887.9493,919.3544,NA,NA
2012,Grampian,75plus years,All,Stroke,502.5,1180.40873855425,1211.37424160425,217,509.7486,517.7302,NA,NA
2012,Grampian,75plus years,All,Subarachnoid Haemorrhage,7,16.4435048165,18.685860465,2,4.698144,4.277741,NA,NA
2012,Grampian,75plus years,All,TIAs and related syndromes,50.5,118.62814189325,113.84285644825,NA,NA,NA,NA,NA
2012,Grampian,75plus years,Female,Cerebrovascular Disease,357.5,1404.3288683875,1377.76332952,232,911.3407,885.3156,NA,NA
2012,Grampian,75plus years,Female,Stroke,289,1135.24767243475,1110.50149010875,136,534.2342,517.0295,NA,NA
2012,Grampian,75plus years,Female,Subarachnoid Haemorrhage,1,3.92819263875,4.441779377,2,7.856385,8.555482,NA,NA
2012,Grampian,75plus years,Female,TIAs and related syndromes,35.5,139.45083865975,138.28068190875,NA,NA,NA,NA,NA
2012,Grampian,75plus years,Male,Cerebrovascular Disease,271,1583.5914217275,1655.7664999899998,146,853.1526,953.3932,NA,NA
2012,Grampian,75plus years,Male,Stroke,213.5,1247.58955185,1312.24699335,81,473.3244,518.431,NA,NA
2012,Grampian,75plus years,Male,Subarachnoid Haemorrhage,6,35.0610646875,32.9299415475,0,0,0,NA,NA
2012,Grampian,75plus years,Male,TIAs and related syndromes,15,87.65266171775,89.405030998,NA,NA,NA,NA,NA
2012,Grampian,All,All,Cerebrovascular Disease,1241,216.4283222835,254.30127239324997,481,83.88559,102.6032,NA,NA
2012,Grampian,All,All,Stroke,894,155.91210326375,185.36175586125,268,46.73875,56.42304,NA,NA
2012,Grampian,All,All,Subarachnoid Haemorrhage,102,17.78862922975,18.651823871,23,4.011161,4.24046,NA,NA
2012,Grampian,All,All,TIAs and related syndromes,92,16.04464596975,18.26466288025,NA,NA,NA,NA,NA
2012,Grampian,All,Female,Cerebrovascular Disease,625.5,215.859365274,223.028013847,288,99.38848,100.7991,NA,NA
2012,Grampian,All,Female,Stroke,445.5,153.74156232775002,159.3614605425,163,56.25112,56.92193,NA,NA
2012,Grampian,All,Female,Subarachnoid Haemorrhage,63.5,21.91378049125,21.91966492725,15,5.176484,5.425891,NA,NA
2012,Grampian,All,Female,TIAs and related syndromes,56,19.325538699,20.121302773,NA,NA,NA,NA,NA
2012,Grampian,All,Male,Cerebrovascular Disease,615.5,217.0096041435,285.57453089,193,68.04688,104.4073,NA,NA
2012,Grampian,All,Male,Stroke,448.5,158.12966279900002,211.36205117975,105,37.02032,55.92415,NA,NA
2012,Grampian,All,Male,Subarachnoid Haemorrhage,38.5,13.574118211250001,15.383982816,8,2.820596,3.05503,NA,NA
2012,Grampian,All,Male,TIAs and related syndromes,36,12.69268196325,16.408022985,NA,NA,NA,NA,NA
2012,Grampian,under75 years,All,Cerebrovascular Disease,612.5,115.38533994675,129.44223083325,103,19.40358,21.82563,NA,NA
2012,Grampian,under75 years,All,Stroke,391.5,73.75242544800001,83.8879935395,51,9.607596,10.79925,NA,NA
2012,Grampian,under75 years,All,Subarachnoid Haemorrhage,95,17.896501703,18.64845761475,21,3.956069,4.236773,NA,NA
2012,Grampian,under75 years,All,TIAs and related syndromes,41.5,7.81794548075,8.81187450525,NA,NA,NA,NA,NA
2012,Grampian,under75 years,Female,Cerebrovascular Disease,268,101.39416983125,108.8234222035,56,21.18684,23.20959,NA,NA
2012,Grampian,under75 years,Female,Stroke,156.5,59.20965514875,65.29266644225,27,10.21508,11.41678,NA,NA
2012,Grampian,under75 years,Female,Subarachnoid Haemorrhage,62.5,23.64602841375,23.648247013,13,4.918374,5.116371,NA,NA
2012,Grampian,under75 years,Female,TIAs and related syndromes,20.5,7.75589731975,8.435210333,NA,NA,NA,NA,NA
2012,Grampian,under75 years,Male,Cerebrovascular Disease,344.5,129.26101721375,150.06103946575,47,17.63503,20.44166,NA,NA
2012,Grampian,under75 years,Male,Stroke,235,88.1751496075,102.48332064675,24,9.005122,10.18172,NA,NA
2012,Grampian,under75 years,Male,Subarachnoid Haemorrhage,32.5,12.194435584250002,13.648668215,8,3.001707,3.357176,NA,NA
2012,Grampian,under75 years,Male,TIAs and related syndromes,21,7.879481455,9.188538675,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,All,Cerebrovascular Disease,130,19.876277816,21.1315396725,13,1.987628,2.117607,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,All,Stroke,67,10.243927796749999,10.99778697675,8,1.223156,1.320313,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,All,Subarachnoid Haemorrhage,20,3.0578888945,3.1054075785,4,0.611578,0.645804,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,All,TIAs and related syndromes,13.5,2.064075004,2.1988759265,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Female,Cerebrovascular Disease,69,21.007379984,21.834388303249998,5,1.522274,1.471407,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Female,Stroke,32,9.742553036,10.195522895,3,0.913364,0.908937,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Female,Subarachnoid Haemorrhage,12.5,3.8056847795,3.8242457392499998,1,0.304455,0.25949,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Female,TIAs and related syndromes,7,2.1311834765,2.244838301,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Male,Cerebrovascular Disease,61,18.73521914,20.428691044500003,8,2.457078,2.763807,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Male,Stroke,35,10.7497159,11.80005105875,5,1.535674,1.731689,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Male,Subarachnoid Haemorrhage,7.5,2.30351055,2.386569418,3,0.921404,1.032117,NA,NA
2012,Greater Glasgow & Clyde,0-44 years,Male,TIAs and related syndromes,6.5,1.99637581,2.15291355225,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,All,Cerebrovascular Disease,746.5,248.06598257,255.10913224,67,22.26446,23.22874,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,All,Stroke,445,147.87590385975,153.33182760225,27,8.972246,9.435451,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,All,Subarachnoid Haemorrhage,82,27.2490429605,26.709623380500002,17,5.649192,5.748151,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,All,TIAs and related syndromes,105,34.8920672045,36.06745514075,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Female,Cerebrovascular Disease,320,205.49968535,209.8443572575,29,18.62341,19.10787,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Female,Stroke,162.5,104.3553089575,107.46387329275,11,7.064052,7.371993,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Female,Subarachnoid Haemorrhage,52,33.39369886675,33.21916606575,9,5.779679,5.956097,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Female,TIAs and related syndromes,51,32.75151234925,33.780659376,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Male,Cerebrovascular Disease,426.5,293.71255423499997,300.37390722,38,26.169,27.3496,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Male,Stroke,282.5,194.54583019125002,199.19978196425,16,11.01852,11.49891,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Male,Subarachnoid Haemorrhage,30,20.659734178,20.200080692500002,8,5.509262,5.540205,NA,NA
2012,Greater Glasgow & Clyde,45-64 years,Male,TIAs and related syndromes,54,37.187521522,38.35425091025,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,All,Cerebrovascular Disease,673,695.305397085,714.0253031,116,119.8446,123.794,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,All,Stroke,457.5,472.6630299875,488.98207779250004,63,65.08802,67.33125,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,All,Subarachnoid Haemorrhage,36.5,37.709728075,36.7155164025,8,8.265146,7.985562,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,All,TIAs and related syndromes,84.5,87.30060334125,86.7499836,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Female,Cerebrovascular Disease,314.5,602.4904214775,605.997706465,58,111.1111,112.5291,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Female,Stroke,197,377.39463600625,379.538073108,31,59.38697,60.31908,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Female,Subarachnoid Haemorrhage,24,45.977011495,46.18193389,7,13.40996,13.49213,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Female,TIAs and related syndromes,47.5,90.99616857800001,91.5383621635,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Male,Cerebrovascular Disease,358.5,803.9558665124999,822.05290001,58,130.0682,135.059,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Male,Stroke,260.5,584.18550405,598.4260825025,32,71.76175,74.34341,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Male,Subarachnoid Haemorrhage,12.5,28.03193398,27.2490989175,1,2.242555,2.478997,NA,NA
2012,Greater Glasgow & Clyde,65-74 years,Male,TIAs and related syndromes,37,82.97452457925,81.96160501125,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,75plus years,All,Cerebrovascular Disease,1448,1692.498304955,1759.1049381425,778,909.3672,938.4841,NA,NA
2012,Greater Glasgow & Clyde,75plus years,All,Stroke,993.5,1161.254880005,1205.2409360175,380,444.1639,445.658,NA,NA
2012,Greater Glasgow & Clyde,75plus years,All,Subarachnoid Haemorrhage,24,28.0524580975,25.262333045,15,17.53279,13.76301,NA,NA
2012,Greater Glasgow & Clyde,75plus years,All,TIAs and related syndromes,215,251.30327044575,256.17129124850004,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Female,Cerebrovascular Disease,873.5,1619.03173195,1594.988964355,524,971.2337,954.797,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Female,Stroke,597.5,1107.4658955775,1095.190738545,268,496.7378,488.145,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Female,Subarachnoid Haemorrhage,17.5,32.43623962,31.33757393,15,27.80249,27.52602,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Female,TIAs and related syndromes,137,253.92941875174998,247.9312855515,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Male,Cerebrovascular Disease,574.5,1817.9229163974999,1923.2209116825,254,803.7466,922.1712,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Male,Stroke,396,1253.085247945,1315.2911330924999,112,354.4079,403.1709,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Male,Subarachnoid Haemorrhage,6.5,20.56831846,19.1870921625,0,0,0,NA,NA
2012,Greater Glasgow & Clyde,75plus years,Male,TIAs and related syndromes,78,246.81982153975,264.4112968955,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,All,All,Cerebrovascular Disease,2997.5,263.55818945749996,312.30705274250005,974,85.63993,104.7611,NA,NA
2012,Greater Glasgow & Clyde,All,All,Stroke,1963,172.59874089824999,206.38654168425,478,42.02863,50.39236,NA,NA
2012,Greater Glasgow & Clyde,All,All,Subarachnoid Haemorrhage,162.5,14.28797524,14.8837094835,44,3.868744,3.949149,NA,NA
2012,Greater Glasgow & Clyde,All,All,TIAs and related syndromes,418,36.753068614,42.909433101,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,All,Female,Cerebrovascular Disease,1577,267.1405291425,274.5780903425,616,104.3491,103.6054,NA,NA
2012,Greater Glasgow & Clyde,All,Female,Stroke,989,167.53454869975,172.40217291675,313,53.02155,52.71096,NA,NA
2012,Greater Glasgow & Clyde,All,Female,Subarachnoid Haemorrhage,106,17.956180146,18.53765642,32,5.420734,5.612506,NA,NA
2012,Greater Glasgow & Clyde,All,Female,TIAs and related syndromes,242.5,41.078997029499995,42.08943114375,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,All,Male,Cerebrovascular Disease,1420.5,259.69206244,350.03601514,358,65.44862,105.9167,NA,NA
2012,Greater Glasgow & Clyde,All,Male,Stroke,974,178.06411040625,240.3709104265,165,30.16486,48.07376,NA,NA
2012,Greater Glasgow & Clyde,All,Male,Subarachnoid Haemorrhage,56.5,10.32918094125,11.22976254925,12,2.193808,2.285792,NA,NA
2012,Greater Glasgow & Clyde,All,Male,TIAs and related syndromes,175.5,32.0844469935,43.729435056,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,under75 years,All,Cerebrovascular Disease,1549.5,147.3236442225,169.21715201,196,18.63532,22.30494,NA,NA
2012,Greater Glasgow & Clyde,under75 years,All,Stroke,969.5,92.178298209,107.59874444575,98,9.317662,11.30016,NA,NA
2012,Greater Glasgow & Clyde,under75 years,All,Subarachnoid Haemorrhage,138.5,13.1683283175,13.8572522095,29,2.757267,2.978547,NA,NA
2012,Greater Glasgow & Clyde,under75 years,All,TIAs and related syndromes,203,19.300871105,21.817600979250003,NA,NA,NA,NA,NA
2012,Greater Glasgow & Clyde,under75 years,Female,Cerebrovascular Disease,703.5,131.1584827,143.9880038775,92,17.15221,19.42165,NA,NA
2012,Greater Glasgow & Clyde,under75 years,Female,Stroke,391.5,72.990115103,81.137369746,45,8.389668,9.646052,NA,NA
2012,Greater Glasgow & Clyde,under75 years,Female,Subarachnoid Haemorrhage,88.5,16.4996811955,17.271730511,17,3.16943,3.445235,NA,NA
2012,Greater Glasgow & Clyde,under75 years,Female,TIAs and related syndromes,105.5,19.669111480250002,21.73144554475,NA,NA,NA,NA,NA
