FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2010/11,S08000028,,All,d,75plus years,,Female,,Cerebrovascular Disease,,c,,c,2815.140857
2010/11,S08000028,,All,d,75plus years,,Female,,Stroke,,c,,c,2229.186979
2010/11,S08000028,,All,d,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,All,d,75plus years,,Female,,TIAs and related syndromes,,c,,c,516.0726765
2010/11,S08000028,,Elective,,All,d,All,d,Cerebrovascular Disease,6,,21.73913043,,19.62945956
2010/11,S08000028,,Elective,,All,d,All,d,Stroke,2,,7.246376812,,7.234058459
2010/11,S08000028,,Elective,,All,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,All,d,All,d,TIAs and related syndromes,1,,3.623188406,,3.283302064
2010/11,S08000028,,Elective,,All,d,Male,,Cerebrovascular Disease,3,,22.04909599,,19.12301262
2010/11,S08000028,,Elective,,All,d,Male,,Stroke,1,,7.349698662,,7.288629738
2010/11,S08000028,,Elective,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,All,d,Male,,TIAs and related syndromes,1,,7.349698662,,6.566604128
2010/11,S08000028,,Elective,,All,d,Female,,Cerebrovascular Disease,3,,21.43775904,,20.1359065
2010/11,S08000028,,Elective,,All,d,Female,,Stroke,1,,7.14591968,,7.179487179
2010/11,S08000028,,Elective,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,All,d,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,All,d,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,All,d,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,All,d,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Male,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Male,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Female,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,35.87522653
2010/11,S08000028,,Elective,,45-64 years,,All,d,Stroke,,c,,c,13.54620223
2010/11,S08000028,,Elective,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,45-64 years,,All,d,TIAs and related syndromes,,c,,c,12.38981911
2010/11,S08000028,,Elective,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,44.65804861
2010/11,S08000028,,Elective,,45-64 years,,Male,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,45-64 years,,Male,,TIAs and related syndromes,,c,,c,24.77963822
2010/11,S08000028,,Elective,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,27.09240445
2010/11,S08000028,,Elective,,45-64 years,,Female,,Stroke,,c,,c,27.09240445
2010/11,S08000028,,Elective,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,45-64 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,96.4049955
2010/11,S08000028,,Elective,,65-74 years,,All,d,Stroke,,c,,c,34.70776066
2010/11,S08000028,,Elective,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,All,d,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,69.41552131
2010/11,S08000028,,Elective,,65-74 years,,Male,,Stroke,,c,,c,69.41552131
2010/11,S08000028,,Elective,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,123.3944697
2010/11,S08000028,,Elective,,65-74 years,,Female,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,65-74 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,21.57083468
2010/11,S08000028,,Elective,,under75 years,d,All,d,Stroke,,c,,c,7.94951479
2010/11,S08000028,,Elective,,under75 years,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,under75 years,d,All,d,TIAs and related syndromes,,c,,c,3.608024246
2010/11,S08000028,,Elective,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,21.01429958
2010/11,S08000028,,Elective,,under75 years,d,Male,,Stroke,,c,,c,8.009483228
2010/11,S08000028,,Elective,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,under75 years,d,Male,,TIAs and related syndromes,,c,,c,7.216048492
2010/11,S08000028,,Elective,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,22.12736978
2010/11,S08000028,,Elective,,under75 years,d,Female,,Stroke,,c,,c,7.889546351
2010/11,S08000028,,Elective,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,under75 years,d,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,All,d,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,All,d,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,All,d,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Male,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Male,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Female,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Female,,Stroke,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Elective,,75plus years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Emergency,,All,d,All,d,Cerebrovascular Disease,61,,221.0144928,,193.786134
2010/11,S08000028,,Emergency,,All,d,All,d,Stroke,35,,126.8115942,,106.9288199
2010/11,S08000028,,Emergency,,All,d,All,d,Subarachnoid Haemorrhage,1,,3.623188406,,4.821958457
2010/11,S08000028,,Emergency,,All,d,All,d,TIAs and related syndromes,21,,76.08695652,,68.85836595
2010/11,S08000028,,Emergency,,All,d,Male,,Cerebrovascular Disease,24,,176.3927679,,176.0043721
2010/11,S08000028,,Emergency,,All,d,Male,,Stroke,13,,95.54608261,,95.00263308
2010/11,S08000028,,Emergency,,All,d,Male,,Subarachnoid Haemorrhage,1,,7.349698662,,9.643916914
2010/11,S08000028,,Emergency,,All,d,Male,,TIAs and related syndromes,9,,66.14728796,,64.63410569
2010/11,S08000028,,Emergency,,All,d,Female,,Cerebrovascular Disease,37,,264.3990282,,211.5678958
2010/11,S08000028,,Emergency,,All,d,Female,,Stroke,22,,157.210233,,118.8550067
2010/11,S08000028,,Emergency,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,All,d,Female,,TIAs and related syndromes,12,,85.75103616,,73.08262621
2010/11,S08000028,,Emergency,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,16.51910947
2010/11,S08000028,,Emergency,,0-44 years,,All,d,Stroke,,c,,c,7.58955677
2010/11,S08000028,,Emergency,,0-44 years,,All,d,Subarachnoid Haemorrhage,,c,,c,8.929552698
2010/11,S08000028,,Emergency,,0-44 years,,All,d,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Emergency,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,33.03821894
2010/11,S08000028,,Emergency,,0-44 years,,Male,,Stroke,,c,,c,15.17911354
2010/11,S08000028,,Emergency,,0-44 years,,Male,,Subarachnoid Haemorrhage,,c,,c,17.8591054
2010/11,S08000028,,Emergency,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Emergency,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Emergency,,0-44 years,,Female,,Stroke,0,,0,,0
2010/11,S08000028,,Emergency,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Emergency,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,135.172637
2010/11,S08000028,,Emergency,,45-64 years,,All,d,Stroke,,c,,c,63.05955565
2010/11,S08000028,,Emergency,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,45-64 years,,All,d,TIAs and related syndromes,,c,,c,59.16450565
2010/11,S08000028,,Emergency,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,200.990331
2010/11,S08000028,,Emergency,,45-64 years,,Male,,Stroke,,c,,c,104.3902155
2010/11,S08000028,,Emergency,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,45-64 years,,Male,,TIAs and related syndromes,,c,,c,96.6001155
2010/11,S08000028,,Emergency,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,69.35494293
2010/11,S08000028,,Emergency,,45-64 years,,Female,,Stroke,,c,,c,21.72889581
2010/11,S08000028,,Emergency,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,45-64 years,,Female,,TIAs and related syndromes,,c,,c,21.72889581
2010/11,S08000028,,Emergency,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,381.0764517
2010/11,S08000028,,Emergency,,65-74 years,,All,d,Stroke,,c,,c,93.54869052
2010/11,S08000028,,Emergency,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,65-74 years,,All,d,TIAs and related syndromes,,c,,c,224.6614467
2010/11,S08000028,,Emergency,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,330.9372249
2010/11,S08000028,,Emergency,,65-74 years,,Male,,Stroke,,c,,c,64.03539411
2010/11,S08000028,,Emergency,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,65-74 years,,Male,,TIAs and related syndromes,,c,,c,202.8664367
2010/11,S08000028,,Emergency,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,431.2156784
2010/11,S08000028,,Emergency,,65-74 years,,Female,,Stroke,,c,,c,123.0619869
2010/11,S08000028,,Emergency,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,65-74 years,,Female,,TIAs and related syndromes,,c,,c,246.4564566
2010/11,S08000028,,Emergency,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,93.1363685
2010/11,S08000028,,Emergency,,under75 years,d,All,d,Stroke,,c,,c,33.66126968
2010/11,S08000028,,Emergency,,under75 years,d,All,d,Subarachnoid Haemorrhage,,c,,c,5.298855447
2010/11,S08000028,,Emergency,,under75 years,d,All,d,TIAs and related syndromes,,c,,c,43.15169879
2010/11,S08000028,,Emergency,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,116.3203127
2010/11,S08000028,,Emergency,,under75 years,d,Male,,Stroke,,c,,c,46.79543384
2010/11,S08000028,,Emergency,,under75 years,d,Male,,Subarachnoid Haemorrhage,,c,,c,10.59771089
2010/11,S08000028,,Emergency,,under75 years,d,Male,,TIAs and related syndromes,,c,,c,51.53846864
2010/11,S08000028,,Emergency,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,69.95242429
2010/11,S08000028,,Emergency,,under75 years,d,Female,,Stroke,,c,,c,20.52710551
2010/11,S08000028,,Emergency,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,under75 years,d,Female,,TIAs and related syndromes,,c,,c,34.76492894
2010/11,S08000028,,Emergency,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,1211.467096
2010/11,S08000028,,Emergency,,75plus years,,All,d,Stroke,,c,,c,847.745161
2010/11,S08000028,,Emergency,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,75plus years,,All,d,TIAs and related syndromes,,c,,c,328.7813339
2010/11,S08000028,,Emergency,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,779.4765279
2010/11,S08000028,,Emergency,,75plus years,,Male,,Stroke,,c,,c,582.430981
2010/11,S08000028,,Emergency,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,75plus years,,Male,,TIAs and related syndromes,,c,,c,197.045547
2010/11,S08000028,,Emergency,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,1643.457664
2010/11,S08000028,,Emergency,,75plus years,,Female,,Stroke,,c,,c,1113.059341
2010/11,S08000028,,Emergency,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Emergency,,75plus years,,Female,,TIAs and related syndromes,,c,,c,460.5171209
2010/11,S08000028,,Transfer,,All,d,All,d,Cerebrovascular Disease,54,,195.6521739,,187.1728463
2010/11,S08000028,,Transfer,,All,d,All,d,Stroke,45,,163.0434783,,158.9828703
2010/11,S08000028,,Transfer,,All,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,All,d,All,d,TIAs and related syndromes,4,,14.49275362,,12.60858471
2010/11,S08000028,,Transfer,,All,d,Male,,Cerebrovascular Disease,32,,235.1903572,,241.6137222
2010/11,S08000028,,Transfer,,All,d,Male,,Stroke,26,,191.0921652,,203.8914671
2010/11,S08000028,,Transfer,,All,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,All,d,Male,,TIAs and related syndromes,2,,14.69939732,,13.73895976
2010/11,S08000028,,Transfer,,All,d,Female,,Cerebrovascular Disease,22,,157.210233,,132.7319704
2010/11,S08000028,,Transfer,,All,d,Female,,Stroke,19,,135.7724739,,114.0742735
2010/11,S08000028,,Transfer,,All,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,All,d,Female,,TIAs and related syndromes,2,,14.29183936,,11.47820966
2010/11,S08000028,,Transfer,,0-44 years,,All,d,Cerebrovascular Disease,,c,,c,15.17911354
2010/11,S08000028,,Transfer,,0-44 years,,All,d,Stroke,,c,,c,15.17911354
2010/11,S08000028,,Transfer,,0-44 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,All,d,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Male,,Cerebrovascular Disease,,c,,c,30.35822708
2010/11,S08000028,,Transfer,,0-44 years,,Male,,Stroke,,c,,c,30.35822708
2010/11,S08000028,,Transfer,,0-44 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Female,,Cerebrovascular Disease,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Female,,Stroke,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,0-44 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,45-64 years,,All,d,Cerebrovascular Disease,,c,,c,169.8434725
2010/11,S08000028,,Transfer,,45-64 years,,All,d,Stroke,,c,,c,100.5570891
2010/11,S08000028,,Transfer,,45-64 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,45-64 years,,All,d,TIAs and related syndromes,,c,,c,25.92256559
2010/11,S08000028,,Transfer,,45-64 years,,Male,,Cerebrovascular Disease,,c,,c,285.5021361
2010/11,S08000028,,Transfer,,45-64 years,,Male,,Stroke,,c,,c,174.0217737
2010/11,S08000028,,Transfer,,45-64 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,45-64 years,,Male,,TIAs and related syndromes,,c,,c,51.84513119
2010/11,S08000028,,Transfer,,45-64 years,,Female,,Cerebrovascular Disease,,c,,c,54.1848089
2010/11,S08000028,,Transfer,,45-64 years,,Female,,Stroke,,c,,c,27.09240445
2010/11,S08000028,,Transfer,,45-64 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,45-64 years,,Female,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,65-74 years,,All,d,Cerebrovascular Disease,,c,,c,162.9642118
2010/11,S08000028,,Transfer,,65-74 years,,All,d,Stroke,,c,,c,132.1155944
2010/11,S08000028,,Transfer,,65-74 years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,65-74 years,,All,d,TIAs and related syndromes,,c,,c,30.84861742
2010/11,S08000028,,Transfer,,65-74 years,,Male,,Cerebrovascular Disease,,c,,c,202.8664367
2010/11,S08000028,,Transfer,,65-74 years,,Male,,Stroke,,c,,c,202.8664367
2010/11,S08000028,,Transfer,,65-74 years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,65-74 years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,65-74 years,,Female,,Cerebrovascular Disease,,c,,c,123.0619869
2010/11,S08000028,,Transfer,,65-74 years,,Female,,Stroke,,c,,c,61.36475209
2010/11,S08000028,,Transfer,,65-74 years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,65-74 years,,Female,,TIAs and related syndromes,,c,,c,61.69723484
2010/11,S08000028,,Transfer,,under75 years,d,All,d,Cerebrovascular Disease,,c,,c,77.27086128
2010/11,S08000028,,Transfer,,under75 years,d,All,d,Stroke,,c,,c,53.53460146
2010/11,S08000028,,Transfer,,under75 years,d,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,under75 years,d,All,d,TIAs and related syndromes,,c,,c,11.10833485
2010/11,S08000028,,Transfer,,under75 years,d,Male,,Cerebrovascular Disease,,c,,c,124.5631698
2010/11,S08000028,,Transfer,,under75 years,d,Male,,Stroke,,c,,c,92.09910826
2010/11,S08000028,,Transfer,,under75 years,d,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,under75 years,d,Male,,TIAs and related syndromes,,c,,c,15.09775798
2010/11,S08000028,,Transfer,,under75 years,d,Female,,Cerebrovascular Disease,,c,,c,29.97855273
2010/11,S08000028,,Transfer,,under75 years,d,Female,,Stroke,,c,,c,14.97009467
2010/11,S08000028,,Transfer,,under75 years,d,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,under75 years,d,Female,,TIAs and related syndromes,,c,,c,7.118911713
2010/11,S08000028,,Transfer,,75plus years,,All,d,Cerebrovascular Disease,,c,,c,1298.404028
2010/11,S08000028,,Transfer,,75plus years,,All,d,Stroke,,c,,c,1225.182033
2010/11,S08000028,,Transfer,,75plus years,,All,d,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,75plus years,,All,d,TIAs and related syndromes,,c,,c,27.77777778
2010/11,S08000028,,Transfer,,75plus years,,Male,,Cerebrovascular Disease,,c,,c,1425.124863
2010/11,S08000028,,Transfer,,75plus years,,Male,,Stroke,,c,,c,1334.236429
2010/11,S08000028,,Transfer,,75plus years,,Male,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,75plus years,,Male,,TIAs and related syndromes,0,,0,,0
2010/11,S08000028,,Transfer,,75plus years,,Female,,Cerebrovascular Disease,,c,,c,1171.683193
2010/11,S08000028,,Transfer,,75plus years,,Female,,Stroke,,c,,c,1116.127638
2010/11,S08000028,,Transfer,,75plus years,,Female,,Subarachnoid Haemorrhage,0,,0,,0
2010/11,S08000028,,Transfer,,75plus years,,Female,,TIAs and related syndromes,,c,,c,55.55555556
2010/11,S08000030,,All,d,All,d,All,d,Cerebrovascular Disease,2340,,574.8397082,,587.0955319
2010/11,S08000030,,All,d,All,d,All,d,Stroke,1682,,413.1967475,,418.2404876
2010/11,S08000030,,All,d,All,d,All,d,Subarachnoid Haemorrhage,83,,20.38961358,,20.53394514
2010/11,S08000030,,All,d,All,d,All,d,TIAs and related syndromes,243,,59.69489277,,61.18750951
2010/11,S08000030,,All,d,All,d,Male,,Cerebrovascular Disease,1197,,608.974359,,681.8748111
2010/11,S08000030,,All,d,All,d,Male,,Stroke,843,,428.8766789,,478.866245
2010/11,S08000030,,All,d,All,d,Male,,Subarachnoid Haemorrhage,37,,18.82376882,,18.70944976
2010/11,S08000030,,All,d,All,d,Male,,TIAs and related syndromes,130,,66.13756614,,73.75428906
2010/11,S08000030,,All,d,All,d,Female,,Cerebrovascular Disease,1143,,542.9670799,,492.3162527
2010/11,S08000030,,All,d,All,d,Female,,Stroke,839,,398.5558881,,357.6147302
2010/11,S08000030,,All,d,All,d,Female,,Subarachnoid Haemorrhage,46,,21.85169351,,22.35844052
2010/11,S08000030,,All,d,All,d,Female,,TIAs and related syndromes,113,,53.67916013,,48.62072995
2010/11,S08000030,,All,d,0-44 years,,All,d,Cerebrovascular Disease,89,,40.73580769,,42.56734567
2010/11,S08000030,,All,d,0-44 years,,All,d,Stroke,43,,19.68134529,,20.23801162
2010/11,S08000030,,All,d,0-44 years,,All,d,Subarachnoid Haemorrhage,24,,10.98493691,,11.67486212
2010/11,S08000030,,All,d,0-44 years,,All,d,TIAs and related syndromes,11,,5.034762748,,5.239461178
2010/11,S08000030,,All,d,0-44 years,,Male,,Cerebrovascular Disease,54,,49.64056553,,52.64616918
2010/11,S08000030,,All,d,0-44 years,,Male,,Stroke,24,,22.06247357,,23.84535067
2010/11,S08000030,,All,d,0-44 years,,Male,,Subarachnoid Haemorrhage,15,,13.78904598,,14.48490401
2010/11,S08000030,,All,d,0-44 years,,Male,,TIAs and related syndromes,8,,7.354157857,,7.63006275
2010/11,S08000030,,All,d,0-44 years,,Female,,Cerebrovascular Disease,35,,31.90548683,,32.48852216
2010/11,S08000030,,All,d,0-44 years,,Female,,Stroke,19,,17.32012142,,16.63067257
2010/11,S08000030,,All,d,0-44 years,,Female,,Subarachnoid Haemorrhage,9,,8.204268043,,8.86482023
2010/11,S08000030,,All,d,0-44 years,,Female,,TIAs and related syndromes,3,,2.734756014,,2.848859606
